"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1625732893417918465","Wed Feb 15 05:45:01 +0000 2023","0","Sejumlah bahan pokok mulai merangkak naik jelang bulan Suci Ramadhan tahun 2023. Telur beras dan minyak goreng lebih dulu mengalami kenaikan di pasar tradisional di Kota Amuntai Kabupaten Hulu Sungai Utara. https://t.co/2btqqbM7ds","1625732893417918465","","","in","","0","0","0","https://x.com/undefined/status/1625732893417918465","534955984",
"1625145528731463681","Mon Feb 13 14:51:02 +0000 2023","0","Jelang Puasa Ramadan harga bahan pangan meroket tak terkendali. Mulai dari beras bawang cabai gula minyak goreng (migor) telur dan jagung semuanya ganti harga. Dampak keputusan Presiden Jokowi menaikkan harga BBM pada 3 September 2022. Ekonom dari https://t.co/gv4SFjRjiq","1625145528731463681","","","in","","0","0","0","https://x.com/undefined/status/1625145528731463681","46693036",
"1625131928839139328","Mon Feb 13 13:56:59 +0000 2023","1","Bupati Garut akui harga minyak goreng naik disaat stok Minyakita tidak ada https://t.co/T6r8SOUxar","1625131928839139328","","","in","","0","0","1","https://x.com/undefined/status/1625131928839139328","22126902",
"1624370703842840576","Sat Feb 11 11:32:09 +0000 2023","1","Ramadhan tinggal 3 minggu lagi harga pangan di sejumlah daerah mulai merangkak naik beras bawang merah bawang putih cabai rawit telur ayam daging ayam dan minyak goreng kemasan di sejumlah daerah sudah mulai terbang harganya jelang Ramadhan yang jatuh pada 22 Maret mendatang.","1624370703842840576","","","in","","0","0","1","https://x.com/undefined/status/1624370703842840576","980097559736721408",
"1623664204921143297","Thu Feb 09 12:44:47 +0000 2023","0","Belasan ton minyak goreng kemasan sederhana Minyakita ditahan oleh sebuah toko dan dijual dengan harga melampaui HET di Kendal Jateng. Masyarakat diminta melapor jika menemukan kasus serupa. https://t.co/lctitFyK85 #Nusantara #AdadiKompas","1623664204921143297","","","in","","0","0","0","https://x.com/undefined/status/1623664204921143297","79237556",
"1623663780537450501","Thu Feb 09 12:43:06 +0000 2023","0","Belasan ton minyak goreng kemasan sederhana Minyakita ditahan oleh sebuah toko dan dijual dengan harga melampaui HET di Kendal Jateng. Masyarakat diminta melapor jika menemukan kasus serupa. https://t.co/dx9DYgPalR #Nusantara #AdadiKompas","1623663780537450501","","","in","","0","0","0","https://x.com/undefined/status/1623663780537450501","155456716",
"1623663580611575808","Thu Feb 09 12:42:18 +0000 2023","1","Belasan ton minyak goreng kemasan sederhana Minyakita ditahan oleh sebuah toko dan dijual dengan harga melampaui HET di Kendal Jateng. Masyarakat diminta melapor jika menemukan kasus serupa. https://t.co/bUyBivpjIc #Nusantara #AdadiKompas","1623663580611575808","","","in","","0","0","0","https://x.com/undefined/status/1623663580611575808","255866913",
"1623642369307586560","Thu Feb 09 11:18:01 +0000 2023","11","Presiden @jokowi menyebutkan harga sejumlah komoditas pangan seperti telur minyak goreng dan beras di Pasar Bakti Medan relatif stabil. Menurut Jokowi stabilitas harga pangan ini berkat peran serta pemerintah daerah yang turut meninjau ke pasar. https://t.co/mi907T2VTP","1623642369307586560","https://pbs.twimg.com/ext_tw_video_thumb/1623642237828763648/pu/img/w8fzJBRzvJkGDENw.jpg","","in","","0","0","3","https://x.com/undefined/status/1623642369307586560","2695463725",
"1621120171518865408","Thu Feb 02 12:15:45 +0000 2023","5","Bahkan kini minyak goreng bersubsidi itu hilang di pasaran. Belum lagi kenaikan harga komoditi pangan lain seperti beras telur dan daging di sejumlah pasar tradisional. Untuk itu saya minta pemerintah segera menstabilkan harga kebutuhan pangan dan menekan angka inflasi.","1621120185578184707","","LaNyallaMM1","in","","0","1","5","https://x.com/undefined/status/1621120185578184707","1903785632",
"1621078013764055044","Thu Feb 02 09:28:16 +0000 2023","1","Padahal harga eceran tertinggi (HET) Minyakita yang ditetapkan pemerintah adalah Rp 14.000 per liter. Bahkan kini minyak goreng bersubsidi itu hilang di pasaran. Belum lagi kenaikan harga komoditi pangan lain seperti beras telur dan daging di sejumlah pasar tradisional.","1621078034425200646","","TeoSulaiman","in","","0","1","1","https://x.com/undefined/status/1621078034425200646","1484759359762890753",
"1620411272226566144","Tue Jan 31 13:18:47 +0000 2023","0","Harga pangan di Sukoharjo naik stok minyak goreng `Minyak Kita` kosong https://t.co/AoqtetuCJl","1620411272226566144","","","in","","0","0","0","https://x.com/undefined/status/1620411272226566144","1006054070077964289",
"1618153069350473730","Wed Jan 25 07:45:30 +0000 2023","2","Harga beberapa komoditas pangan seperti beras telur daging sapi dan minyak goreng curah masih mengalami kenaikan Rabu (25/1/2023). https://t.co/mg9mp03VAC","1618153069350473730","","","in","","0","0","0","https://x.com/undefined/status/1618153069350473730","4187275698",
"1616057888866291712","Thu Jan 19 13:00:00 +0000 2023","2","Berdasarkan data PIHPS nasional harga daging sapi bawang putih gula minyak goreng kemasan bermerek sampai telur mengalami kenaikan Kamis (19/1/2023). https://t.co/jWJv8mbB9y","1616057888866291712","","","in","","0","0","0","https://x.com/undefined/status/1616057888866291712","4187275698",
"1614127555342372868","Sat Jan 14 05:09:32 +0000 2023","4","Harga Pangan 14 Januari 2023: Bawang Cabai Minyak hingga Telur Turun https://t.co/COdyTaiwwo","1614127555342372868","","","in","","0","0","4","https://x.com/undefined/status/1614127555342372868","118646322",
"1610572997194129408","Wed Jan 04 09:45:00 +0000 2023","2","Berdasarkan data PIHPS nasional daging sapi daging ayam telur bawang merah bawang putih cabai minyak goreng beras sampai gula mengalami kenaikan. https://t.co/y5q7HVoHGg","1610572997194129408","","","in","","0","0","0","https://x.com/undefined/status/1610572997194129408","4187275698",
"1608367305498718209","Thu Dec 29 07:40:32 +0000 2022","0","Kepala Dinas Ketahanan Pangan Kota Medan Emilia Lubis mengatakan bahan pokok yang dijual dalam gerakan pangan murah ini dijual di bawah harga pasar. Adapun bahan pokok yang dijual antara lain gula pasir Telur beras premium Cabe dan bawang erah serta minyak goreng","1608367349626986500","","KISSHotInfo","in","","0","0","0","https://x.com/undefined/status/1608367349626986500","884075390",
"1605517738289438720","Wed Dec 21 10:57:12 +0000 2022","0","#OperasiPasar Empat komoditi pangan yang akan kita jual murah dalam operasi menekan laju angka inflasi dan stabilisasai harga pangan pada bulan Desember ini adalah beras minyak goreng telur ayam dan gula pasir kata Kadisperindag Aceh Mohd Tanwir https://t.co/pQd15aSUDd","1605517738289438720","","","in","","0","0","0","https://x.com/undefined/status/1605517738289438720","64635651",
"1603397600111124485","Thu Dec 15 14:32:32 +0000 2022","0","https://t.co/L21tusrsDT Sejumlah harga pangan menjelang akhir tahun 2022 terpantau mengalami kenaikan. Komoditas itu diantaranya minyak goreng curah beras cabai hingga telur.","1603397600111124485","","","in","","0","0","0","https://x.com/undefined/status/1603397600111124485","1027203563615793152",
"1603390541424623617","Thu Dec 15 14:04:29 +0000 2022","0","Sejumlah harga pangan menjelang akhir tahun 2022 terpantau mengalami kenaikan. Komoditas itu diantaranya minyak goreng curah beras cabai hingga telur. https://t.co/yBymGlUc2p","1603390541424623617","","","in","","0","0","0","https://x.com/undefined/status/1603390541424623617","135795460",
"1602954932113514500","Wed Dec 14 09:13:31 +0000 2022","1","Sejumlah harga pangan di akhir tahun 2022 ini terpantau mengalami kenaikan. Berikut harga pangan hari ini! https://t.co/KjxH57UnBv","1602954932113514500","","","in","","0","0","0","https://x.com/undefined/status/1602954932113514500","69183155",
"1602939715795439616","Wed Dec 14 08:13:04 +0000 2022","0","Harga Pangan Hari Ini: Minyak Goreng Naik-Telur Masih Mahal - detikFinance https://t.co/20SXPOXUEj","1602939715795439616","","","in","","0","0","0","https://x.com/undefined/status/1602939715795439616","1335419208",
"1602930996155916289","Wed Dec 14 07:38:25 +0000 2022","0","Sejumlah harga pangan di akhir tahun 2022 ini terpantau mengalami kenaikan. Berikut harga pangan hari ini! https://t.co/KICeNljI1J","1602930996155916289","","","in","","0","0","0","https://x.com/undefined/status/1602930996155916289","135795460",
"1602861071416455168","Wed Dec 14 03:00:33 +0000 2022","0","Kisah gejolak harga pangan termasuk minyak goreng gula garam bawang daging dan telur mengungkap urgensi cadangan pangan pemerintah. Tanpa stok cukup pemerintah nyatanya tidak bisa mengendalikan harga di pasar https://t.co/5ipYPFLlFG","1602861071416455168","","","in","","0","0","0","https://x.com/undefined/status/1602861071416455168","1311183942037327872",
"1602841173281763329","Wed Dec 14 01:41:29 +0000 2022","0","Kisah gejolak harga pangan termasuk minyak goreng gula garam bawang daging dan telur mengungkap urgensi cadangan pangan pemerintahdan tanpa stok cukup pemerintah nyatanya tidak bisa mengendalikan harga di pasar. https://t.co/ROB9IZsi4S","1602841173281763329","","","in","","0","0","0","https://x.com/undefined/status/1602841173281763329","106247388",
"1602839771629355009","Wed Dec 14 01:35:55 +0000 2022","0","Kisah gejolak harga pangan termasuk minyak goreng gula garam bawang daging dan telur mengungkap urgensi cadangan pangan pemerintah. Tanpa stok cukup pemerintah nyatanya tidak bisa mengendalikan harga di pasar. #Ekonomi #AdadiKompas https://t.co/VBTYvYHF9X","1602839771629355009","","","in","","0","0","0","https://x.com/undefined/status/1602839771629355009","255866913",
"1602809564575014913","Tue Dec 13 23:35:53 +0000 2022","0","Menjelang Natal dan Tahun Baru pemerintah fokus menjaga stabilitas harga beras minyak goreng telur ayam ras cabai dan kedelai. Untuk kedelai impor di pasar domestik harganya dua kali lipat harga kedelai dunia. #Ekonomi #AdadiKompas https://t.co/KU26JZNnjN","1602809564575014913","","","in","","0","0","0","https://x.com/undefined/status/1602809564575014913","255866913",
"1600742983413874690","Thu Dec 08 06:44:02 +0000 2022","0","Bapanas mengecek ketersediaan produk pangan strategis seperti beras gula daging ayam telur daging sapi dan minyak goreng https://t.co/7aeZuV2p7f","1600742983413874690","","","in","","0","0","0","https://x.com/undefined/status/1600742983413874690","1520998271161831424",
"1600024820024238081","Tue Dec 06 07:10:18 +0000 2022","0","Tak hanya sayuran beberapa bahan pangan lainnya seperti minyak curah dan telur ayam negeri di dua pasar di Jakbar alami kenaikan harga jelang Natal dan Tahun Baru 2023. https://t.co/1Kfd5XElDA","1600024820024238081","","","in","","0","0","0","https://x.com/undefined/status/1600024820024238081","18071520",
"1597143580677910528","Mon Nov 28 13:04:15 +0000 2022","6","@MakmumMosque @hnldbus @Hajiii18 @strike_bravo_b Harga telur minyak goreng tepung beras mengikuti harga nasional. Bahkan kalau beli barang non bahan pangan via online di Jabodetabek LBH murah dibandingkan beli online di Jogja.","1597214788865888260","","AncayooHere","in","","1","0","2","https://x.com/undefined/status/1597214788865888260","1084848712008912897",
"1596053590350917633","Fri Nov 25 08:10:03 +0000 2022","0","Harga Komoditas Pangan Jateng Hari Ini: Minyak Telur dan Cabai Kompak Naik https://t.co/Ruaw7ALtVL","1596053590350917633","","","in","","0","0","0","https://x.com/undefined/status/1596053590350917633","155169715",
"1589882694434816005","Tue Nov 08 07:29:07 +0000 2022","0","Update Harga Pangan Hari Ini Minyak Goreng Telur Cabai Kompak Naik https://t.co/hHlv3zyzSn #sariagri #pertanian","1589882694434816005","","","in","","0","0","0","https://x.com/undefined/status/1589882694434816005","1253240390628421632",
"1589859038246080513","Tue Nov 08 05:55:07 +0000 2022","0","Harga Pangan Hari Ini 8 November: Telur Cabai Bawang dan Minyak Goreng Naik https://t.co/WNmqXywAvI","1589859038246080513","","","in","","0","0","1","https://x.com/undefined/status/1589859038246080513","118646322",
"1588900147836207105","Sat Nov 05 14:24:50 +0000 2022","0","Dinas Pangan menyediakan tujuh komoditas mulai dari beras telur minyak goreng dan gula pasir cabe rawit bawang putih hingga bawang merah dengan harga murah. https://t.co/69moxSpP9M","1588900147836207105","","","in","","0","0","0","https://x.com/undefined/status/1588900147836207105","1063095962246111232",
"1588124365539147776","Fri Nov 04 05:52:23 +0000 2022","0","@RenalAri2012 @Aloysius_73 @Marwan_1605 @Dennysiregar7 Btw penyebab dollar naik dan turun itu apa? Dan apa kalau dollar naik atau turun lgs berimbas ke harga beras telur minyak dan bahan pangan dadar lain? Ini serius nanya ya saya bkn orang ekonomi.","1588408799601098752","","bukansiapa093","in","","0","0","0","https://x.com/undefined/status/1588408799601098752","93791773",
"1586948955514241024","Mon Oct 31 05:11:29 +0000 2022","9","Harga Pangan Kompak Turun Kecuali Minyak Goreng dan Telur Ayam https://t.co/nckgBsbtSG","1586948955514241024","","","in","","0","0","0","https://x.com/undefined/status/1586948955514241024","17128975",
"1585229266912153600","Wed Oct 26 11:18:04 +0000 2022","0","Komoditas seperti beras minyak goreng telur tepung daging ayam dan daging sapi masih terpantau stabil. https://t.co/9OjhCLmYOt","1585229266912153600","","","in","","0","0","0","https://x.com/undefined/status/1585229266912153600","321368311",
"1585210763194793984","Wed Oct 26 10:04:32 +0000 2022","191","Komoditas seperti beras minyak goreng telur tepung daging ayam dan daging sapi masih terpantau stabil. https://t.co/6FtjemVR27","1585210763194793984","","","in","","1","30","112","https://x.com/undefined/status/1585210763194793984","1490116879",
"1580835918155776000","Fri Oct 14 08:20:28 +0000 2022","0","CIKARANG UTARA - Memasuki Tahun Baru 2022 harga sejumlah komoditas di Pasar Baru Cikarang Kabupaten Bekasi mengalami kenaikan. Bahan pangan yang harganya masih tinggi diantaranya cabe merah bawang merah daging dan telur ayam daging sapi kentang dan minyak goreng.","1580835920806576129","","bekasikab_","in","","0","1","0","https://x.com/undefined/status/1580835920806576129","1152193230206726144",
"1575343580973264896","Thu Sep 29 04:35:52 +0000 2022","2","Dukung percepatan penurunan stunting @PPITradelog semarakkan Jalan Sehat dan Makan Telur Bersama BPN pada (25/9/2022). PPI juga memberikan CSR dengan menyerahkan ratusan liter minyak goreng kemasan &amp; selenggarakan bazaar pangan murah dengan harga di bawah harga pasar. https://t.co/4YyFqq6S0Y","1575343580973264896","https://pbs.twimg.com/media/Fdy-nCzaMAA-3QY.jpg","","in","","0","0","1","https://x.com/undefined/status/1575343580973264896","4847549052",
"1573535092903153664","Sat Sep 24 04:49:35 +0000 2022","3","Harga Pangan Sepekan: Minyak Goreng Daging Ayam dan Telur Turun https://t.co/DWsJSsAYhw","1573535092903153664","","","in","","0","0","0","https://x.com/undefined/status/1573535092903153664","118646322",
"1573241582957907968","Fri Sep 23 09:23:17 +0000 2022","0","Badan Pangan Nasional atau NFA telah menentukan harga acuan pemerintah atau HAP untuk komoditas jagung telur ayam dan daging ayam. Namun demikian aturan HAP belum kunjung terbit akibat dari kenaikan harga bahan bakar minyak atau BBM. https://t.co/Hg56zxSEk7","1573241582957907968","","","in","","0","0","0","https://x.com/undefined/status/1573241582957907968","449436985",
"1572079500393058304","Tue Sep 20 04:25:35 +0000 2022","0","Harga Pangan Hari ini 20 September: Telur Ayam dan Minyak Goreng Kompak Naik https://t.co/A912319YjQ","1572079500393058304","","","in","","0","0","0","https://x.com/undefined/status/1572079500393058304","118646322",
"1570996362107584521","Sat Sep 17 04:41:35 +0000 2022","3","Harga Pangan Hari ini 17 September: Cabai Telur Minyak Goreng Kompak Turun https://t.co/re6HM8uUlB","1570996362107584521","","","in","","0","0","0","https://x.com/undefined/status/1570996362107584521","118646322",
"1569948711899512834","Wed Sep 14 07:18:39 +0000 2022","0","Pelaksanaan monitoring ketahanan pangan serta pemantauan harga dan stok pasar ini dilakukan untuk memastikan harga dan stok kebutuhan pokok tetap aman pasca kenaikan harga Bahan Bakar Minyak (BBM). https://t.co/Rg9SWO70Fa","1569948729410752513","https://pbs.twimg.com/media/FcmUCfKaIAAPHT4.jpg","kotajakpus","in","","0","1","0","https://x.com/undefined/status/1569948729410752513","3079723462",
"1568261464577966080","Fri Sep 09 15:34:04 +0000 2022","0","Tim Satgas pangan Kabupaten Kediri memastikan harga komoditas pangan usai kenaikan bahan bakar minyak (BBM) bersubsidi tetap terkendali serta kualitas komoditas pangan ju ... https://t.co/B5ZJh872oX #timesindonesia #ketahananinformasi #indonesiabangkit","1568261464577966080","","","in","","0","0","0","https://x.com/undefined/status/1568261464577966080","1052798082419580928",
"1568158431433080835","Fri Sep 09 08:44:39 +0000 2022","18","Sejumlah harga bahan pangan mulai mengalami penurunan harga. Misalnya telur cabai rawit daging ayam sampai minyak goreng curah mengalami penurunan. https://t.co/fJLocim1du","1568158431433080835","","","in","","0","1","5","https://x.com/undefined/status/1568158431433080835","4187275698",
"1568048135729192961","Fri Sep 09 01:26:23 +0000 2022","0","Harga beberapa jenis bahan pangan diberbagai daerah mulai naik setelah sempat melandai pd Agustus lalu. Kenaikan harga BBM akhir pekan kemarin telah memicu inflasi. Harga kebutuhan pokok mulai naik dari minyak goreng cabai rawit &amp; merah kedelai bawang merah hingga telur ayam. https://t.co/6ZDLaOs3QX","1568048135729192961","https://pbs.twimg.com/media/FcLTdzIakAAHQbp.jpg","","in","","0","1","0","https://x.com/undefined/status/1568048135729192961","121640063",
"1567822681281536005","Thu Sep 08 10:30:30 +0000 2022","13","Sejumlah harga bahan pangan mulai mengalami penurunan harga. Mulai dari telur ayam cabai rawit daging ayam hingga minyak goreng curah. https://t.co/w3lE7UfmPQ","1567822681281536005","","","in","","5","2","3","https://x.com/undefined/status/1567822681281536005","4187275698",
"1567455737022136320","Wed Sep 07 10:12:30 +0000 2022","0","Pangan murah ini menjual minyak yang dibandrol dengan harga 12.000 ribu/liter dan telur 28.000 ribu/kg. Warga pun dapat membeli pangan murah ini hanya dengan menunjukan KTP dan tiap KTP tidak dibatasi dalam setiap jumlah pembelian. https://t.co/1xaXrpX84h","1567455761714016257","https://pbs.twimg.com/media/FcC4s7iaMAA27Bu.jpg","kotajakpus","in","","0","0","0","https://x.com/undefined/status/1567455761714016257","3079723462",
"1567123708749250561","Tue Sep 06 12:13:02 +0000 2022","1","Pengamat kebijakan publik meminta pemerintah serius dalam menanggani persoalan pangan seusai kenaikan harga bahan bakar minyak (BBM). Karena sektor pangan menjadi pengaruh utama dalam inflasi. https://t.co/xFu9kaVt2r","1567123708749250561","","","in","","0","0","0","https://x.com/undefined/status/1567123708749250561","46693036",
"1566023852345671680","Sat Sep 03 11:34:14 +0000 2022","0","@Batas_Air @ProfesorZubairi Betul sebentar lg mungkin akan diikuti kenaikan harga pangan. Minyak goreng sdh duluan naik skrg telur sdh 30rb/kg","1566026780204744704","","Batas_Air","in","","0","0","0","https://x.com/undefined/status/1566026780204744704","1378984074425982976",
"1565532105626775552","Fri Sep 02 02:48:34 +0000 2022","0","Harga Pangan Hari Ini: Cabai dan Telur Turun Sementara Minyak Goreng Naik: Disimak harga pangan hari ini dari pantauan. Ada yang turun https://t.co/LYt0yBGDYH","1565532105626775552","","","in","","0","0","0","https://x.com/undefined/status/1565532105626775552","47596019",
"1563782073718284289","Sun Aug 28 06:54:34 +0000 2022","2","Harga Pangan Sepekan: Minyak Goreng Turun Telur Masih Naik https://t.co/MPaBzg2Fjo","1563782073718284289","","","in","","0","0","1","https://x.com/undefined/status/1563782073718284289","118646322",
"1561937417027739648","Tue Aug 23 04:44:34 +0000 2022","0","Harga Pangan Hari Ini 23 Agustus: Minyak Goreng Naik Telur Ayam Mahal https://t.co/MREwZGm6Uk","1561937417027739648","","","in","","0","0","0","https://x.com/undefined/status/1561937417027739648","118646322",
"1561650635459551232","Mon Aug 22 09:45:00 +0000 2022","1","Sejumlah bahan pangan seperti telur cabai rawit &amp; minyak goreng curah masih dijual di atas harga eceran tertinggi (HET) Senin (22/8/2022). https://t.co/OejpoKFXO3","1561650635459551232","","","in","","0","0","2","https://x.com/undefined/status/1561650635459551232","4187275698",
"1561264757046272000","Sun Aug 21 08:11:39 +0000 2022","5","Usai harga minyak goreng stabil pemerintah kini akan memfokuskan untuk menstabilkan harga telur dan tepung terigu yang belakangan ini harganya meroket sekaligus mencari penyebab kenaikannya agar bisa segera kembali stabil Jokowi Gas Pol Ketahanan Pangan https://t.co/A0HTKm9lpS","1561264757046272000","https://pbs.twimg.com/media/Faq6BX-aUAAyA6-.jpg","","in","","0","1","5","https://x.com/undefined/status/1561264757046272000","904978537127354369",
"1559362723741196288","Tue Aug 16 02:13:39 +0000 2022","1","Jokowi Gaspol Ketahanan Pangan Usai harga minyak goreng stabil Menteri Perdagangan Zulkifli Hasan kini akan memfokuskan untuk menstabilkan harga telur dan tepung terigu yang belakangan ini harganya meroket. https://t.co/Oy3i2853MX https://t.co/UOggwNbwEZ","1559362723741196288","https://pbs.twimg.com/media/FaP4IeHakAA53Ax.jpg","","in","","0","0","0","https://x.com/undefined/status/1559362723741196288","1344992219652997121",
"1559333033421176832","Tue Aug 16 00:15:40 +0000 2022","2","Usai harga minyak goreng stabil Menteri Perdagangan Zulkifli Hasan kini akan memfokuskan untuk menstabilkan harga telur dan tepung terigu yang belakangan ini harganya meroket. @jokowi Gas Pol Ketahanan Pangan https://t.co/MbvGInzVq3","1559333033421176832","https://pbs.twimg.com/media/FaPdITNacAAtY_v.jpg","","in","","0","0","2","https://x.com/undefined/status/1559333033421176832","1327548607319343104",
"1557680446254632961","Fri Aug 12 07:56:38 +0000 2022","0","@jokowi Izin pak kilang minyak di indonesia mohon diperbanyak lagi pak kejar stok kebutuhan BBM dan Migas dalam negeri agar harga bisa tetap sama dan tidak import BBM subsidi BBM alangkah baiknya di alihkan saja ke Pertanian/Pangan InsyaAllah Indonesia Maju pak sukses pak @jokowi","1557999485636481025","","jokowi","in","","0","0","0","https://x.com/undefined/status/1557999485636481025","1245622993",
"1557265097164300289","Wed Aug 10 07:18:26 +0000 2022","0","#Airlangga2024 Harga Migor dan Telur Turun Cek Harga Hari Ini! https://t.co/z8SS05nRaN","1557265097164300289","","","in","","0","0","0","https://x.com/undefined/status/1557265097164300289","1444992455061872649",
"1556951216420073472","Tue Aug 09 10:31:11 +0000 2022","0","Harga Minyak Goreng dan Telur Turun Cek Harga Pangan Hari Ini! https://t.co/o9lPQoXOt9","1556951216420073472","","","in","","0","0","0","https://x.com/undefined/status/1556951216420073472","118646322",
"1556803896986988544","Tue Aug 09 00:45:47 +0000 2022","4","Kabar baik bagi para ibu rumah tangga dan pengusaha kuliner pasalnya harga sejumlah komoditi pangan di sejumlah daerah sudah mulai berangsur-angsur mulai turun terutama minyak goreng kemasan telur ayam sayuran segar daging ayam potong segar dan cabai besar namun belum semua","1556803896986988544","","","in","","0","0","1","https://x.com/undefined/status/1556803896986988544","980097559736721408",
"1554750376112713728","Wed Aug 03 08:45:50 +0000 2022","8","Sejumlah bahan pangan seperti cabai rawit bawang merah telur &amp; minyak goreng curah masih dijual di atas harga eceran tertinggi (HET). Mengsedih~ https://t.co/iXWxph7O99","1554750376112713728","","","in","","1","0","3","https://x.com/undefined/status/1554750376112713728","4187275698",
"1554298857642532864","Tue Aug 02 12:15:30 +0000 2022","0","@jokowi Belum ada perang Ukraina aja harga-harga sudah naik duluan pak. Minyak goreng telur &amp; beras tuh. Harganya bikin perut ini harus diikat lebih kencang lg. Terimakasih pak atas kerja dan kerja nyatanya yg berhasil menaikkan harga bahan pangan.","1554440754302369792","","jokowi","in","","0","0","0","https://x.com/undefined/status/1554440754302369792","2681870132",
"1554440627105972227","Tue Aug 02 12:15:00 +0000 2022","4","Beberapa bahan pangan masih dijual di atas harga eceran tertinggi Selasa (2/8/2022) seperti cabai rawit bawang merah telur dan minyak goreng curah. https://t.co/0gaasLvYwP","1554440627105972227","","","in","","0","0","2","https://x.com/undefined/status/1554440627105972227","4187275698",
"1554401894876884993","Tue Aug 02 09:41:05 +0000 2022","0","Harga Pangan Cabai Merah Minyak Goreng dan Telur Turun https://t.co/ZFhT0TEEeZ #sariagri #pertanian","1554401894876884993","","","in","","0","0","0","https://x.com/undefined/status/1554401894876884993","1253240390628421632",
"1554281223651962880","Tue Aug 02 01:41:35 +0000 2022","2","Harga Pangan Hari Ini: Harga Cabai Merah Minyak Goreng dan Telur Turun https://t.co/O7S5JCYj5X","1554281223651962880","","","in","","0","0","0","https://x.com/undefined/status/1554281223651962880","118646322",
"1553985490394955778","Mon Aug 01 06:06:27 +0000 2022","0","Dari harga pangan yang naik telur minyak goreng bbm cabe sampe yg terbaru pemblokiran beberarpa situs paypal uda gak paham lagi bos sama pemerintahan skg","1553985490394955778","","","in","","0","0","0","https://x.com/undefined/status/1553985490394955778","393020460",
"1552889303868399617","Fri Jul 29 05:30:35 +0000 2022","3","Harga Pangan Hari Ini 29 Juli: Minyak Goreng Telur dan Gula Kompak Naik https://t.co/vkVorOPGu5","1552889303868399617","","","in","","0","0","1","https://x.com/undefined/status/1552889303868399617","118646322",
"1552428629560287237","Wed Jul 27 23:00:02 +0000 2022","10","kenaikan terjadi bersamaan pada sejumlah komoditas pangan. Baik yang diimpor (terigu daging kedelai) maupun diproduksi domestik (cabai bawang merah minyak goreng daging sapi daging dan telur ayam). #HargaNaikEkonomiSulit #HargaNaikEkonomiSulit https://t.co/kcaOAiNQyZ","1552428629560287237","","","in","","0","0","4","https://x.com/undefined/status/1552428629560287237","1340102099397328897",
"1551472053311909890","Mon Jul 25 07:38:57 +0000 2022","0","Update Harga Pangan Hari Ini 22 Juli 2022 Daging Sapi Rp 140 Ribu per Kg Tidak hanya itu minyak goreng sejumlah bahan pangan seperti beras gula aneka cabai bawang telur hingga sayuran merangkak naik. https://t.co/eaiosYCka1","1551472053311909890","","","in","","0","0","0","https://x.com/undefined/status/1551472053311909890","1348850804061454339",
"1529798018949521408","Thu May 26 12:14:04 +0000 2022","1","Pastikan Harga dan Stok Minyak Goreng Aman Satgas Pangan Sidak Sejumlah Toko dan Pasar https://t.co/D1tWMjb5uX","1529798018949521408","","","in","","0","1","0","https://x.com/undefined/status/1529798018949521408","55507370",
"1529785810504937472","Thu May 26 11:25:33 +0000 2022","0","https://t.co/idOjCkYeI5: Pastikan Stok Dan Harga Minyak Goreng Curah Normal Kapolres Blitar Kota Bersama Satgas Pangan Kota Blitar Lakukan Pengecekan Dibeberapa Toko - https://t.co/5p72uRUp4L https://t.co/DEZalpbRMs","1529785810504937472","https://pbs.twimg.com/media/FTrkFdjUEAABMvH.jpg","","in","","0","0","0","https://x.com/undefined/status/1529785810504937472","1417471628",
"1529762929658191872","Thu May 26 09:54:38 +0000 2022","0","Pastikan Stok Dan Harga Minyak Goreng Curah Normal Kapolres Blitar Kota Bersama Satgas Pangan Kota Blitar Lakukan Pengecekan Dibeberapa Toko https://t.co/v1vRcL7Yzf","1529762929658191872","","","in","","0","0","0","https://x.com/undefined/status/1529762929658191872","874358417535582208",
"1529762900054884352","Thu May 26 09:54:31 +0000 2022","0","I've just posted a new blog: Pastikan Stok Dan Harga Minyak Goreng Curah Normal Kapolres Blitar Kota Bersama Satgas Pangan Kota Blitar Lakukan Pengecekan Dibeberapa Toko https://t.co/pkVxB3jp4E","1529762900054884352","","","in","","0","0","0","https://x.com/undefined/status/1529762900054884352","2296361270",
"1528667819096780800","Mon May 23 09:23:04 +0000 2022","1","Satuan Tugas Pangan Polres Sukoharjo tetap memantau perkembangan harga kebutuhan pokok khususnya minyak goreng. Stok minyak goreng masih cukup stabil masyarakat diimbau untuk tidak panik. #minyakgoreng #sembako #sukoharjo @PolisiSukoharjo https://t.co/doGrFY3ZJq","1528667819096780800","","","in","","0","0","0","https://x.com/undefined/status/1528667819096780800","891906384794599424",
"1527351180711858177","Thu May 19 18:11:12 +0000 2022","0","#KomisiAndaElshinta: Menjaga stok dan harga Minyak goreng pasca Presiden batalkan larangan ekspor minyak goreng dan CPO. Bagaimana agar kisruh minyak goreng atau kebutuhan pangan lain tak terulang lagi? Komentar Anda? Streaming: https://t.co/EN7FkC3iN5 https://t.co/H8mli08cST","1527351180711858177","https://pbs.twimg.com/media/FTI9ymqaUAErame.jpg","","in","","0","2","1","https://x.com/undefined/status/1527351180711858177","121640063",
